OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
80444,85070,ACTIVE,KIT 4,6250,156.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1957,DONATED,,KITCHENER,N,,5,1,2,N,N,6.55,N,N,156.1129028
80445,85072,ACTIVE,KIT 4,6250,1.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1957,DONATED,,KITCHENER,N,,7,1,4,N,N,7.75,N,N,1.550051612
80446,85074,ACTIVE,KIT 4,6250,70.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1957,DONATED,,KITCHENER,N,,5,1,2,N,N,7.75,N,N,70.94721415
80447,40160,ACTIVE,KIT 4,6250,224.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1957,DONATED,,KITCHENER,N,,6,1,2,N,N,6.15,N,N,224.8319033
80448,85076,ACTIVE,KIT 4,6250,35.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1957,DONATED,,KITCHENER,N,,5,1,2,N,N,7.75,N,N,35.52360108
80449,85078,ACTIVE,KIT 4,9575,20.2m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,7,3,13,N,N,9.1,N,N,20.18126246
80450,85080,ACTIVE,KIT 4,9575,108.2m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,7,3,13,N,N,9.1,N,N,108.2305568
80451,85082,ACTIVE,KIT 4,9575,67m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,7,3,13,N,N,9.1,N,N,66.98924119
80452,85084,ACTIVE,KIT 4,9575,100.1m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,7,3,13,N,N,9.1,N,N,100.1210178
80453,85086,ACTIVE,KIT 4,9575,86.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,7,3,13,N,N,9.1,N,N,86.63831405
80454,61770,ACTIVE,KIT 4,9575,158.4m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,8,3,13,N,N,9.1,N,N,158.404705
80455,85088,ACTIVE,KIT 4,6220,7.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1959,DONATED,,KITCHENER,N,,6,1,6,N,N,7.75,N,N,7.794801819
80456,17070,ACTIVE,KIT 4,6220,189.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1959,DONATED,,KITCHENER,N,,6,1,6,N,N,5.75,N,N,189.228981
80457,85090,ACTIVE,KIT 4,6220,184.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1959,DONATED,,KITCHENER,N,,6,1,6,N,N,5.75,N,N,184.7550409
80458,85092,ACTIVE,KIT 4,6220,5.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1959,DONATED,,KITCHENER,N,,6,1,6,N,N,7.75,N,N,5.860816792
80459,85094,ACTIVE,KIT 4,11695,1.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1920,PURCHASED,,KITCHENER,N,,7,2,12,N,N,7.75,N,Y,1.643808321
80460,29040,ACTIVE,KIT 4,11695,7.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1920,PURCHASED,,KITCHENER,N,,7,2,12,N,N,7.75,N,Y,7.495901249
80461,76807,ACTIVE,KIT 4,11547,96.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1992,PURCHASED,,KITCHENER,N,,7,2,16,N,N,9.1,N,Y,96.80345363
80462,85096,ACTIVE,KIT 4,11547,8.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1992,PURCHASED,,KITCHENER,N,,6,2,16,N,N,9.1,N,Y,8.652139487
80463,85098,ACTIVE,KIT 4,10836,1.6m 150mm  DI,TREATED,150,DI,NO,,NONE,10/1/1972,DONATED,,KITCHENER,N,,6,3,3,N,N,8.5,N,N,1.578388291
80464,1600,ACTIVE,KIT 4,10826,15.8m 150mm  DI,TREATED,150,DI,NO,,NONE,10/1/1972,DONATED,,KITCHENER,N,,6,3,3,N,N,8.5,N,N,15.79514913
80465,85100,ACTIVE,KIT 4,15930,113m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,5,4,13,N,N,6.9,N,N,113.0111663
80466,85102,ACTIVE,KIT 4,15930,205.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,5,4,13,N,N,6.9,N,N,205.6249351
80467,36970,ACTIVE,KIT 4,15930,235.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,5,4,13,N,N,5.7,N,N,235.6689163
80468,85104,ACTIVE,KIT 5,20470,73m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,6,41,N,N,8.5,N,Y,73.03935245
80469,85106,ACTIVE,KIT 5,20470,12m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,6,41,N,N,8.5,N,Y,11.99601576
80470,25240,ACTIVE,KIT 5,20470,232m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,6,41,N,N,8.5,N,Y,232.0386148
80471,85108,ACTIVE,KIT 2W,25739,5.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/1/1994,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,5.798432259
80472,58510,ACTIVE,KIT 2W,25739,104.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/1/1994,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,104.3113122
80473,85110,ACTIVE,KIT 2W,25739,95.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/1/1994,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,95.76822008
80474,85112,ACTIVE,KIT 5,600601,7.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,7.575627836
80475,85114,ACTIVE,KIT 5,600601,7.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,7.56000783
80476,70500,ACTIVE,KIT 5,600601,210.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,210.5772324
80477,61180,ACTIVE,KIT 2E,40240,44.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,6,5,25,N,N,9.35,N,N,44.79874943
80478,85116,ACTIVE,KIT 2E,40240,8.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,6,5,25,N,N,9.35,N,N,8.079531654
80479,85118,ACTIVE,KIT 4,1334,11.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1932,DONATED,,KITCHENER,N,,5,1,29,N,N,7.75,N,N,11.75471765
80480,33740,ACTIVE,KIT 4,1367,263m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1932,DONATED,,KITCHENER,N,,5,1,29,N,N,7.3,N,N,262.9937152
80481,85120,ACTIVE,KIT 5,20619,5.7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1987,PURCHASED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,5.684652925
80482,27070,ACTIVE,KIT 5,20619,38.3m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1987,PURCHASED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,38.29693545
80483,85122,ACTIVE,KIT 5,5695,14.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/1/1970,DONATED,NA,KITCHENER,N,,5,6,43,N,N,9.05,N,Y,14.66760828
80484,61670,ACTIVE,KIT 5,5695,99.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/1/1970,DONATED,NA,KITCHENER,N,,5,6,43,N,N,7.05,N,Y,99.69040715
80487,40620,ACTIVE,KIT 4,8932,3.5m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,PURCHASED,,KITCHENER,N,,7,2,22,N,N,8.5,N,Y,3.520189562
80489,85126,ACTIVE,KIT 4,10069,3.5m 600mm  CPP,TREATED,600,CPP,NO,,NONE,1/1/1963,DONATED,,REGION,N,,0,5,3,N,N,9.15,N,N,3.452940235
80490,63630,ACTIVE,KIT 4,10069,68.2m 600mm  CPP,TREATED,600,CPP,NO,,NONE,1/1/1963,DONATED,,REGION,N,,7,5,3,N,N,9.15,N,N,68.19608471
80491,2180,ACTIVE,KIT 4,1340,109.4m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1936,DONATED,,KITCHENER,N,,6,1,27,Y,N,5.5,N,N,109.350927
80492,77988,ACTIVE,KIT 4,11612,127.8m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1996,PURCHASED,,KITCHENER,N,,7,2,2,N,N,9.1,N,Y,127.8131815
80493,85128,ACTIVE,KIT 2E,16013,2.1m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,2.060711333
80494,85130,ACTIVE,KIT 2E,16013,41.4m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,41.39246056
80495,85132,ACTIVE,KIT 2E,16013,115.2m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,115.1937654
80496,85134,ACTIVE,KIT 2E,16013,92.4m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,92.44987729
80497,85136,ACTIVE,KIT 2E,16013,39.6m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,39.64107629
80498,15890,ACTIVE,KIT 2E,16013,119.3m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1991,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,N,119.3310584
80499,85138,ACTIVE,KIT 4,12126,6.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1970,DONATED,,KITCHENER,N,,6,4,22,N,N,8.5,N,Y,6.765328676
80500,22550,ACTIVE,KIT 4,12126,108.4m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1970,DONATED,,KITCHENER,N,,6,4,22,N,N,8.5,N,Y,108.4286518
80501,85140,ACTIVE,KIT 4,20711,10.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1987,DONATED,,KITCHENER,N,,6,1,8,N,N,9.1,N,N,10.1009836
80502,5410,ACTIVE,KIT 4,20711,173.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1987,DONATED,,KITCHENER,N,,6,1,8,N,N,9.1,N,N,173.7895944
80503,58140,ACTIVE,KIT 4,22139,139.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1994,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,N,139.8212277
80504,85142,ACTIVE,KIT 4,22139,7.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1994,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,N,7.359893586
80506,7520,ACTIVE,KIT 4,13136,58.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,4,22,N,N,7.75,N,Y,58.65383011
80507,85146,ACTIVE,KIT 2E,16195,297.3m 600mm  CPP,TREATED,600,CPP,NO,,NONE,1/1/1987,PURCHASED,,REGION,N,,8,5,0,N,N,9.35,N,N,297.3050924
80508,58160,ACTIVE,KIT 2E,16195,415m 600mm  CPP,TREATED,600,CPP,NO,,NONE,1/1/1987,PURCHASED,,REGION,N,,7,5,0,N,N,9.35,N,N,415.0228106
80509,85148,ACTIVE,KIT 2E,16208,277.6m 600mm  CPP,TREATED,600,CPP,NO,,NONE,1/1/1987,PURCHASED,,REGION,N,,0,5,0,N,N,9.35,N,N,277.5875748
80510,37740,ACTIVE,KIT 4,21963,89.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,7,3,7,N,N,8.5,N,N,89.78907683
80511,85150,ACTIVE,KIT 4,21963,17m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,6,3,7,N,N,8.5,N,N,17.00588611
80512,76171,ACTIVE,KIT 4,6718,215m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/1/2009,PURCHASED,,KITCHENER,N,,7,2,4,N,N,9.35,N,Y,214.9766348
80513,85152,ACTIVE,KIT 4,6718,4.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/1/2009,PURCHASED,,KITCHENER,N,,7,2,4,N,N,9.35,N,Y,4.762169667
80514,85154,ACTIVE,KIT 2W,21870,7.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,5,31,N,N,8.5,N,N,7.507360825
80515,4090,ACTIVE,KIT 2W,21870,55.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,5,31,N,N,8.5,N,N,55.73350249
80516,8630,ACTIVE,KIT 4,12098,116.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1989,DONATED,,KITCHENER,N,,6,4,0,N,N,7.5,N,Y,116.7705768
80517,85156,ACTIVE,KIT 4,20668,1.2m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,1,6,N,N,7.75,N,N,1.19284299
80518,15920,ACTIVE,KIT 4,20900,19.5m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,1,6,N,N,7.75,N,N,19.49871767
80519,85158,ACTIVE,KIT 4,20668,.9m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,0,1,6,N,N,7.75,N,N,0.940789966
80520,85160,ACTIVE,KIT 4,20668,1.1m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,0,1,6,N,N,7.75,N,N,1.091520847
80521,85162,ACTIVE,KIT 4,6355,1.2m 200mm  DI,TREATED,200,DI,NO,,NONE,7/1/1968,DONATED,,KITCHENER,N,,7,3,2,N,N,8.5,N,N,1.229860804
80522,85164,ACTIVE,KIT 4,6355,7.7m 200mm  DI,TREATED,200,DI,NO,,NONE,7/1/1968,DONATED,,KITCHENER,N,,7,3,2,N,N,8.5,N,N,7.692484198
80523,27510,ACTIVE,KIT 4,6355,162.1m 200mm  DI,TREATED,200,DI,NO,,NONE,7/1/1968,DONATED,,KITCHENER,N,,7,3,2,N,N,8.5,N,N,162.1005235
80524,85166,ACTIVE,KIT 4,11218,1.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1936,DONATED,,KITCHENER,N,,0,2,30,N,N,7.75,N,Y,1.847574409
80525,23800,ACTIVE,KIT 4,11216,87m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1936,DONATED,,KITCHENER,N,,6,2,30,N,N,7.75,N,Y,87.0264617
80526,85168,ACTIVE,KIT 4,9735,7.7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1978,DONATED,,KITCHENER,N,,6,3,8,N,N,8.5,N,N,7.732140929
80527,35590,ACTIVE,KIT 4,9735,156.3m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1978,DONATED,,KITCHENER,N,,7,3,8,N,N,8.5,N,N,156.2780946
80530,85172,ACTIVE,KIT 6,5541,7.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1986,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,7.166188544
80531,85174,ACTIVE,KIT 6,5541,46.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1986,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,46.33121722
80532,23090,ACTIVE,KIT 6,5541,181.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1986,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,181.5218739
80533,85176,ACTIVE,KIT 6,5541,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1986,DONATED,,KITCHENER,N,,6,6,10,N,N,9.1,N,Y,7.619812679
80534,80514,ACTIVE,KIT 4,8818,8.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,9/1/2007,PURCHASED,,KITCHENER,N,,6,2,32,N,N,9.35,N,Y,8.809615038
80537,85180,ACTIVE,KIT 4,9384,10.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1982,PURCHASED,,KITCHENER,N,,6,2,1,N,N,8.5,N,Y,10.83945726
80538,85182,ACTIVE,KIT 4,9384,10m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1982,PURCHASED,,KITCHENER,N,,6,1,12,N,N,8.5,N,N,9.979666899
80539,37330,ACTIVE,KIT 4,9384,75.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1982,PURCHASED,,KITCHENER,N,,6,2,1,N,N,8.5,N,Y,75.6535854
80540,85184,ACTIVE,KIT 5,9466,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,6,23,N,N,8.5,N,Y,7.62052082
80541,5210,ACTIVE,KIT 5,9466,184.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,6,23,N,N,8.5,N,Y,184.2412279
80542,85186,ACTIVE,KIT 5,9466,147.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,6,23,N,N,8.5,N,Y,147.3093985
80543,85188,ACTIVE,KIT 5,9466,12.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,6,6,23,N,N,8.5,N,Y,12.63468993
80546,85192,ACTIVE,KIT 5,9560,13.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,5,6,22,N,N,8.5,N,Y,13.10304911
80547,85194,ACTIVE,KIT 5,9560,.9m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,5,6,22,N,N,8.5,N,Y,0.873708602
80548,7600,ACTIVE,KIT 5,9560,159.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974,DONATED,,KITCHENER,N,,5,6,22,N,N,8.5,N,Y,159.0770067
80549,85196,ACTIVE,KIT 6,601750,6.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,6,1,N,N,9.35,N,Y,6.404857351
80550,85198,ACTIVE,KIT 6,601750,6.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,6,1,N,N,9.35,N,Y,6.207508865
80551,68724,ACTIVE,KIT 6,601750,165m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,6,1,N,N,9.35,N,Y,164.9930282
80553,22850,ACTIVE,KIT 4,9895,309.3m 150mm  CI,TREATED,150,CI,NO,,NONE,3/1/1994,DONATED,COK,KITCHENER,N,,7,4,6,N,N,8.65,N,N,309.2756928
80554,68970,ACTIVE,KIT 4,22141,99.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2003,DONATED,,KITCHENER,N,,6,5,19,N,N,9.35,N,N,99.62264324
80555,85202,ACTIVE,KIT 6,21041,14.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,14.12738735
80556,85204,ACTIVE,KIT 6,21041,57.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,57.77141587
80557,85206,ACTIVE,KIT 6,21041,11.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,11.14629201
80558,28580,ACTIVE,KIT 6,21041,256.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,256.5152744
80559,27690,ACTIVE,KIT 2W,16121,11.6m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1987,DONATED,,KITCHENER,N,,6,5,0,N,N,9.1,N,N,11.63966598
80560,85208,ACTIVE,KIT 2W,16121,5.2m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1987,DONATED,,KITCHENER,N,,6,5,0,N,N,9.1,N,N,5.190724651
80561,85210,ACTIVE,KIT 6,4833,15.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,7,6,9,N,N,8.5,N,N,15.23994676
80562,3110,ACTIVE,KIT 6,4833,76.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,6,9,N,N,8.5,N,N,76.7646201
80563,85212,ACTIVE,KIT 4,6286,12.5m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1962,DONATED,,KITCHENER,N,,6,1,5,N,N,7.75,N,N,12.5048255
80564,36480,ACTIVE,KIT 4,6286,87.7m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1962,DONATED,,KITCHENER,N,,5,1,4,N,N,5.75,N,N,87.65115957
80565,85214,ACTIVE,KIT 6,20431,10.7m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1983,DONATED,,KITCHENER,N,,6,6,40,N,N,8.5,N,Y,10.65610889
80566,32180,ACTIVE,KIT 6,20431,132.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1983,DONATED,,KITCHENER,N,,6,6,40,N,N,8.5,N,Y,132.5550444
80567,85216,ACTIVE,KIT 6,20431,10.9m 300mm  DI,TREATED,300,DI,NO,,NONE,7/1/1990,DONATED,,KITCHENER,N,,7,6,40,N,N,9.1,N,Y,10.93061264
80568,85218,ACTIVE,KIT 6,20431,118.4m 300mm  DI,TREATED,300,DI,NO,,NONE,7/1/1990,DONATED,,KITCHENER,N,,7,6,40,N,N,9.1,N,Y,118.3515676
80569,76850,ACTIVE,KIT 4,10942,5.3m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1994,PURCHASED,,KITCHENER,N,,6,5,17,N,N,9.1,N,N,5.299716536
80570,85220,ACTIVE,KIT 5,40321,8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2000,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,7.995113378
80571,65980,ACTIVE,KIT 5,40321,75m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2000,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,75.0158421
80572,15330,ACTIVE,KIT 4,23160,91m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1963,DONATED,,KITCHENER,N,,7,4,3,N,N,4.55,N,Y,90.96956476
80573,85222,ACTIVE,KIT 4,23160,14.4m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1963,DONATED,,KITCHENER,N,,7,4,3,N,N,7.75,N,Y,14.38044755
80574,64570,ACTIVE,KIT 4,21911,98m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1963,PURCHASED,,KITCHENER,N,,7,5,29,N,N,5.75,N,N,98.00811111
80575,4750,ACTIVE,KIT 4,10793,30.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,Y,30.17793909
80576,85224,ACTIVE,KIT 4,10793,17.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1975,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,Y,17.56312442
80577,15010,ACTIVE,KIT 5,5637,142.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1969,DONATED,,KITCHENER,N,,5,6,16,N,N,8.5,N,N,142.793756
80578,85226,ACTIVE,KIT 5,5637,9m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1969,DONATED,,KITCHENER,N,,5,6,16,N,N,8.5,N,N,9.045598072
80579,35740,ACTIVE,KIT 2W,22718,105.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1990,DONATED,,KITCHENER,N,,6,5,35,N,N,9.1,N,N,105.8278407
80580,85228,ACTIVE,KIT 2W,22726,.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1990,DONATED,,KITCHENER,N,,5,5,35,N,N,9.1,N,N,0.685401255
80581,64120,ACTIVE,KIT 4,6824,3.4m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1990,PURCHASED,,KITCHENER,N,,7,2,20,N,N,9.1,N,Y,3.388058573
80582,32160,ACTIVE,KIT 4,13190,307.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1963,DONATED,,KITCHENER,N,,6,4,21,N,N,4.95,N,Y,307.521684
80583,85230,ACTIVE,KIT 4,13190,7.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1963,DONATED,,KITCHENER,N,,5,4,21,N,N,7.75,N,Y,7.760026195
80584,85232,ACTIVE,KIT 2E,22192,3.7m 200mm  DI,TREATED,200,DI,NO,,NONE,8/1/1972,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,3.660512774
80585,85234,ACTIVE,KIT 2E,22192,2.8m 200mm  DI,TREATED,200,DI,NO,,NONE,8/1/1972,DONATED,,KITCHENER,N,,0,5,21,N,N,8.5,N,N,2.758977782
80586,16980,ACTIVE,KIT 2E,22192,161.4m 200mm  DI,TREATED,200,DI,NO,,NONE,8/1/1972,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,161.3613289
80587,85236,ACTIVE,KIT 4,5737,1.1m 100mm  HDPE,TREATED,100,HDPE,NO,,NONE,2/11/2009,PURCHASED,,KITCHENER,N,,5,2,5,N,N,10,N,Y,1.101402783
80588,76479,ACTIVE,KIT 4,5737,115.8m 100mm  HDPE,TREATED,100,HDPE,NO,,NONE,2/11/2009,PURCHASED,,KITCHENER,N,,5,2,5,N,N,10,N,Y,115.763777
80591,14010,ACTIVE,KIT 4,10772,170.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,4,22,N,N,5.75,N,Y,170.8523042
80592,85240,ACTIVE,KIT 4,10772,12.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,4,22,N,N,7.75,N,Y,12.19266577
80593,1220,ACTIVE,KIT 4,6385,94.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1969,DONATED,,KITCHENER,N,,5,1,1,N,N,8.5,N,N,94.63289075
